TransactionID,CustomerID,ProductID,Date,Quantity,TotalAmount
3086,173,2,9/12/2024,2,486110.28
3087,222,47,5/2/2024,5,1046628.4
3088,151,74,3/11/2024,2,412331.1
3089,487,1,11/17/2023,3,711872.52
3090,80,27,9/5/2023,2,345566.36
3091,524,226,11/27/2023,4,644030.68
3092,681,242,3/28/2024,3,450563.43
3093,310,257,11/17/2024,1,231693.32
3094,247,287,4/3/2025,4,674895
3095,387,198,2/12/2024,4,800299.28
3096,364,160,11/8/2024,5,378142.8
3097,325,272,9/15/2023,1,229019.61
3098,620,110,11/30/2024,2,36536.66
3099,649,143,9/28/2024,2,172023.68
3100,448,287,8/15/2024,4,674895
3101,502,129,3/11/2025,1,133678.76
3102,572,223,6/2/2025,3,241494.42
3103,183,13,3/5/2025,3,441300.69
3104,478,178,12/8/2024,4,949547.12
3105,219,287,8/12/2025,2,337447.5
3106,392,192,5/9/2025,2,439359.3
3107,766,6,3/24/2025,2,417219.96
3108,453,185,10/1/2024,5,451867.8
3109,200,3,3/11/2024,5,159917.05
3110,318,169,9/25/2023,1,243293.37
3111,378,130,5/21/2025,5,1187710.6
3112,14,140,3/29/2024,1,182094.06
3113,663,141,6/15/2024,4,525069.4
3114,408,23,9/7/2023,3,29543.04
3115,281,30,8/22/2023,5,423987.95
3116,32,242,5/16/2024,5,750939.05
3117,648,233,10/19/2024,4,37760.28
3118,178,243,10/26/2024,5,895602.1
3119,107,20,3/20/2025,3,658603.32
3120,30,79,10/4/2023,2,342522.16
3121,135,43,4/19/2024,4,67485.72
3122,123,29,2/21/2025,4,897237.28
3123,653,32,5/17/2025,3,643888.74
3124,100,279,8/26/2023,3,474988.59
3125,199,9,5/16/2025,3,298920.21
3126,689,163,3/30/2025,2,209994.06
3127,601,188,1/4/2025,5,14566.25
3128,15,207,11/24/2024,4,114711.6
3129,684,32,2/17/2024,1,214629.58
3130,198,257,12/10/2024,2,463386.64
3131,747,137,7/3/2024,1,76875.72
3132,177,228,7/25/2024,1,115044.1
3133,283,102,2/7/2025,5,1183786.9
3134,420,89,4/23/2025,1,65226.86
3135,319,141,3/29/2025,5,656336.75
3136,360,61,2/10/2024,3,643047.72
3137,478,291,12/15/2023,1,36759.01
3138,580,238,5/29/2025,1,237613.6
3139,120,47,9/6/2024,2,418651.36
3140,748,45,9/10/2024,2,439786.96
3141,326,11,6/1/2024,2,229620.44
3142,11,112,8/11/2024,3,398084.13
3143,472,42,3/28/2025,2,258119.58
3144,316,98,5/14/2024,2,91386.8
3145,318,28,3/8/2024,4,746258.32
3146,723,147,11/24/2023,2,363857.24
3147,286,72,6/6/2025,5,316868.4
3148,324,212,11/23/2024,2,362163
3149,193,140,8/21/2025,2,364188.12
3150,182,152,4/18/2025,3,578780.37
3151,715,226,9/24/2024,3,483023.01
3152,95,251,8/1/2024,3,81560.7
3153,593,187,11/30/2023,3,72606.36
3154,791,268,12/16/2024,4,105346.84
3155,647,88,10/4/2023,1,164022.44
3156,600,198,12/16/2023,2,400149.64
3157,551,292,5/7/2025,2,100751.3
3158,720,223,2/29/2024,3,241494.42
3159,662,148,5/11/2024,2,106383.92
3160,351,258,6/7/2024,5,156215.95
3161,761,138,3/15/2025,1,206049.04
3162,526,108,3/4/2025,3,353696.61
3163,224,240,1/28/2024,3,633471.6
3164,33,60,12/10/2024,5,975338.1
3165,675,96,7/23/2025,4,508300.24
3166,144,240,7/20/2025,5,1055786
3167,331,191,5/12/2024,5,1193973.7
3168,387,18,2/27/2025,3,584989.2
3169,719,54,3/23/2025,3,335408.43
3170,9,82,11/16/2024,4,262624.6
3171,487,172,3/5/2025,3,373021.5
3172,664,52,12/4/2023,2,340906
3173,367,157,7/23/2025,2,62673.94
3174,479,280,2/18/2024,2,105646.64
3175,771,12,6/5/2025,4,786977.52
3176,632,234,5/5/2025,5,2711.7
3177,590,223,6/18/2024,4,321992.56
3178,485,125,11/8/2024,3,98360.37
3179,741,192,3/8/2024,5,1098398.25
3180,346,248,7/26/2024,4,702691.88
3181,308,21,8/13/2025,2,192138.7
3182,782,260,8/3/2025,1,239069.49
3183,432,219,6/8/2025,3,42342.75
3184,592,206,3/19/2025,5,605141.85
3185,30,84,11/11/2023,5,957429.3
3186,171,154,11/4/2024,5,828307.45
3187,715,269,12/15/2023,2,303474.22
3188,582,72,8/6/2024,2,126747.36
3189,680,171,4/20/2025,1,40513.21
3190,93,159,5/5/2025,2,103541.96
3191,355,235,6/30/2024,4,792199.72
3192,170,236,8/4/2025,1,159565.76
3193,675,76,5/30/2024,2,256245.34
3194,177,155,6/27/2024,3,37603.95
3195,83,95,8/3/2025,2,453356.72
3196,209,224,1/12/2024,1,242551.19
3197,742,126,1/14/2024,2,317110.28
3198,702,285,9/10/2023,3,422366.73
3199,6,245,4/6/2024,2,2096.28
3200,353,52,8/24/2024,4,681812
3201,564,202,6/11/2024,2,241854.76
3202,484,193,3/20/2025,4,373876.92
3203,724,125,1/6/2024,1,32786.79
3204,397,66,3/29/2025,3,486057.6
3205,782,69,6/24/2025,4,713315
3206,792,168,6/9/2025,3,583802.25
3207,691,218,2/4/2024,5,1115347.2
3208,404,274,10/2/2024,1,242637.67
3209,356,251,5/11/2025,5,135934.5
3210,28,114,2/4/2024,5,173863.15
3211,183,121,8/6/2024,3,5028.06
3212,371,175,10/23/2023,5,18404.9
3213,2,204,4/30/2025,1,153025.13
3214,662,118,10/25/2023,2,389691.64
3215,512,97,7/3/2024,1,210239.35
3216,217,155,5/7/2025,4,50138.6
3217,96,174,8/28/2024,4,331942.4
3218,670,93,5/21/2024,4,727096.76
3219,155,146,1/22/2025,3,15814.86
3220,397,247,6/7/2024,1,137148.8
3221,268,216,7/9/2024,2,241482.9
3222,168,204,3/29/2025,5,765125.65
3223,109,239,8/23/2024,1,206415.09
3224,355,52,2/14/2025,4,681812
3225,13,83,2/19/2024,3,142487.52
3226,132,295,6/10/2024,5,864017.1
3227,394,233,11/21/2024,1,9440.07
3228,498,206,4/1/2024,4,484113.48
3229,790,28,7/5/2025,3,559693.74
3230,436,133,7/21/2024,1,156858.39
3231,619,231,9/21/2023,5,1225886.75
3232,382,243,12/28/2024,3,537361.26
3233,548,187,9/12/2023,1,24202.12
3234,184,218,6/25/2025,5,1115347.2
3235,778,197,4/17/2025,1,172630.66
3236,154,4,9/6/2023,3,60158.85
3237,725,133,5/4/2025,2,313716.78
3238,528,233,5/9/2025,4,37760.28
3239,50,238,7/17/2024,3,712840.8
3240,41,63,9/23/2024,4,652284.16
3241,472,188,2/1/2025,1,2913.25
3242,614,190,7/9/2024,3,247502.64
3243,436,173,8/3/2024,3,516620.64
3244,786,13,7/7/2025,5,735501.15
3245,274,92,1/16/2025,3,612287.01
3246,366,214,12/11/2024,1,130015.37
3247,458,167,9/16/2024,3,150187.02
3248,652,19,10/26/2024,5,1084675.4
3249,115,183,8/3/2025,1,25402.32
3250,545,203,6/29/2025,2,339518.18
3251,180,44,1/9/2025,5,505722.95
3252,97,65,8/21/2024,2,237574.5
3253,649,253,3/15/2024,4,930355.84
3254,282,177,12/29/2024,4,669683.88
3255,706,125,5/31/2024,5,163933.95
3256,583,235,7/13/2024,1,198049.93
3257,79,168,6/10/2024,3,583802.25
3258,40,76,12/27/2024,5,640613.35
3259,742,52,12/8/2023,4,681812
3260,525,41,8/17/2024,3,650590.95
3261,653,155,2/13/2024,4,50138.6
3262,411,12,3/7/2025,2,393488.76
3263,765,132,2/16/2024,1,48048.89
3264,444,60,10/27/2023,2,390135.24
3265,585,134,11/19/2023,3,170859.87
3266,631,264,11/27/2024,5,1048923.1
3267,250,26,10/13/2023,3,30528.72
3268,588,243,9/25/2023,2,358240.84
3269,779,224,8/19/2025,3,727653.57
3270,765,96,10/7/2023,3,381225.18
3271,514,24,6/8/2024,5,505210
3272,409,93,5/30/2024,3,545322.57
3273,280,3,10/7/2023,4,127933.64
3274,213,10,11/17/2024,4,856910.92
3275,673,67,12/12/2024,3,600947.31
3276,274,237,5/18/2024,5,704009.9
3277,651,163,1/29/2024,1,104997.03
3278,227,116,9/25/2024,1,223264.86
3279,727,167,6/17/2024,2,100124.68
3280,66,148,4/2/2024,5,265959.8
3281,472,216,9/10/2023,5,603707.25
3282,337,278,8/6/2025,4,860986.12
3283,488,286,6/5/2025,1,142874.23
3284,352,175,1/11/2025,3,11042.94
3285,355,228,5/5/2025,2,230088.2
3286,474,256,4/24/2024,2,378817.52
3287,546,88,4/18/2024,4,656089.76
3288,262,207,4/25/2024,1,28677.9
3289,677,293,9/24/2023,1,245891.33
3290,647,250,6/13/2025,5,177710.35
3291,354,43,11/16/2023,2,33742.86
3292,766,272,9/4/2023,3,687058.83
3293,312,150,4/3/2024,3,93686.73
3294,463,240,7/18/2024,1,211157.2
3295,160,300,11/10/2024,2,195054.44
3296,640,181,5/4/2024,5,572297.15
3297,442,213,12/1/2024,1,244484.94
3298,770,146,12/7/2024,5,26358.1
3299,762,252,2/4/2025,2,98764.82
3300,385,276,8/1/2024,2,206960
3301,388,64,9/8/2023,1,5503.06
3302,406,112,9/6/2023,2,265389.42
3303,114,293,7/26/2025,3,737673.99
3304,183,82,11/11/2024,4,262624.6
3305,564,210,11/30/2023,3,10751.61
3306,770,112,1/26/2025,4,530778.84
3307,614,143,6/19/2024,3,258035.52
3308,789,186,4/5/2024,1,106785.8
3309,681,163,9/3/2024,5,524985.15
3310,549,273,2/21/2024,4,275048.68
3311,231,207,1/27/2024,4,114711.6
3312,775,238,9/17/2024,3,712840.8
3313,461,81,12/26/2023,2,320656.78
3314,410,148,8/1/2024,1,53191.96
3315,546,172,4/16/2024,4,497362
3316,672,89,9/6/2023,1,65226.86
3317,393,298,6/23/2024,4,104275.04
3318,429,211,4/22/2024,2,383996.84
3319,652,15,10/7/2024,5,187379.2
3320,230,71,5/9/2025,5,1064853.75
3321,635,258,8/7/2024,1,31243.19
3322,614,293,6/2/2024,4,983565.32
3323,24,167,5/1/2024,5,250311.7
3324,256,86,3/3/2025,5,506612.8
3325,641,242,8/10/2025,1,150187.81
3326,380,12,12/17/2023,5,983721.9
3327,670,200,3/17/2025,5,1227007.55
3328,524,99,8/28/2023,2,235919.66
3329,469,189,4/5/2025,2,332014.16
3330,180,242,11/26/2024,2,300375.62
3331,331,68,6/11/2024,3,190414.26
3332,67,16,3/22/2025,2,291755.86
3333,592,237,11/12/2024,4,563207.92
3334,251,228,9/27/2024,2,230088.2
3335,182,237,3/13/2024,5,704009.9
3336,657,57,9/19/2024,5,936829
3337,340,82,2/1/2024,2,131312.3
3338,474,36,9/15/2023,1,67720.29
3339,767,17,9/1/2023,4,925078.32
3340,533,241,8/29/2024,4,561030.56
3341,73,214,5/24/2025,3,390046.11
3342,734,276,3/26/2024,1,103480
3343,733,274,5/12/2024,1,242637.67
3344,450,247,10/5/2023,1,137148.8
3345,300,204,5/20/2024,1,153025.13
3346,373,205,12/23/2024,5,765169.65
3347,645,226,4/21/2024,4,644030.68
3348,128,54,10/25/2024,2,223605.62
3349,269,297,3/4/2025,1,8560.44
3350,740,87,3/17/2025,3,511045.68
3351,423,174,11/6/2023,2,165971.2
3352,249,248,3/23/2024,2,351345.94
3353,271,50,5/13/2025,3,206572.17
3354,658,38,6/8/2025,4,189559.8
3355,727,252,1/14/2024,2,98764.82
3356,776,134,2/5/2025,3,170859.87
3357,303,228,9/22/2023,3,345132.3
3358,462,133,7/11/2025,5,784291.95
3359,282,19,2/22/2024,2,433870.16
3360,152,268,10/2/2024,3,79010.13
3361,27,114,6/2/2025,3,104317.89
3362,578,186,1/10/2024,3,320357.4
3363,315,82,1/22/2024,5,328280.75
3364,650,157,9/21/2023,4,125347.88
3365,731,226,9/3/2024,3,483023.01
3366,159,66,12/2/2023,2,324038.4
3367,623,150,5/21/2024,4,124915.64
3368,264,117,4/26/2025,1,36234.43
3369,217,299,11/3/2024,3,648833.85
3370,152,300,12/14/2024,1,97527.22
3371,266,187,10/7/2024,5,121010.6
3372,764,265,3/14/2025,4,924522.12
3373,489,88,2/26/2025,3,492067.32
3374,660,80,12/15/2023,5,82136.7
3375,514,161,11/8/2024,5,828947.5
3376,384,194,10/6/2024,4,184503.68
3377,664,87,4/1/2024,5,851742.8
3378,494,90,1/6/2024,4,405789.68
3379,389,8,10/23/2023,1,22213.35
3380,351,116,8/20/2025,3,669794.58
3381,212,115,7/24/2025,2,171992.28
3382,285,62,6/2/2024,2,339169.92
3383,366,256,8/24/2024,4,757635.04
3384,584,7,12/16/2023,5,401387.5
3385,234,104,8/22/2024,3,267429.63
3386,681,17,8/19/2024,4,925078.32
3387,642,51,2/23/2025,3,379587.09
3388,520,35,4/3/2025,3,580862.13
3389,567,274,4/18/2025,5,1213188.35
3390,82,29,9/12/2023,4,897237.28
3391,581,268,3/10/2025,2,52673.42
3392,251,132,8/1/2025,2,96097.78
3393,707,126,7/23/2025,2,317110.28
3394,707,234,5/28/2024,2,1084.68
3395,42,137,8/1/2025,5,384378.6
3396,285,47,8/29/2023,2,418651.36
3397,751,33,12/20/2024,2,486275.82
3398,536,156,7/1/2025,1,104485.5
3399,213,117,10/14/2023,2,72468.86
3400,600,298,4/20/2025,4,104275.04
3401,476,51,11/18/2023,5,632645.15
3402,53,164,4/10/2025,1,128140.4
3403,202,245,10/1/2023,1,1048.14
3404,453,43,8/8/2025,4,67485.72
3405,203,52,4/17/2024,5,852265
3406,604,111,5/7/2024,5,626845.5
3407,499,154,5/4/2025,5,828307.45
3408,10,298,4/26/2025,4,104275.04
3409,115,227,6/14/2024,2,408734.54
3410,604,234,4/18/2024,1,542.34
3411,258,209,7/28/2024,5,328862.05
3412,278,253,8/30/2023,2,465177.92
3413,337,260,3/19/2025,4,956277.96
3414,527,146,8/8/2024,3,15814.86
3415,271,273,11/8/2024,2,137524.34
3416,350,141,5/7/2024,5,656336.75
3417,516,159,11/4/2024,4,207083.92
3418,115,94,1/24/2025,4,686945.48
3419,7,164,10/21/2024,5,640702
3420,482,254,5/22/2024,2,108579.16
3421,184,34,2/17/2025,4,136116.76
3422,690,156,5/4/2024,1,104485.5
3423,454,176,8/22/2024,5,1133832.85
3424,188,100,10/5/2024,1,181434.07
3425,782,119,11/14/2024,2,166982.1
3426,315,257,5/2/2025,3,695079.96
3427,328,272,8/23/2024,4,916078.44
3428,106,154,11/1/2024,5,828307.45
3429,216,293,3/4/2025,2,491782.66
3430,332,81,2/11/2025,2,320656.78
3431,785,203,2/27/2025,2,339518.18
3432,162,81,8/6/2025,3,480985.17
3433,529,243,3/10/2024,5,895602.1
3434,427,138,4/9/2024,2,412098.08
3435,270,242,12/26/2023,3,450563.43
3436,380,75,10/15/2023,3,438988.65
3437,342,182,5/24/2024,3,199197.57
3438,461,158,4/23/2024,4,475447.56
3439,577,202,9/24/2023,4,483709.52
3440,6,207,2/26/2025,1,28677.9
3441,419,182,1/8/2024,2,132798.38
3442,468,141,12/31/2024,1,131267.35
3443,722,104,1/16/2024,2,178286.42
3444,678,132,5/6/2024,3,144146.67
3445,383,13,2/3/2024,3,441300.69
3446,438,196,8/7/2024,3,204967.08
3447,572,287,11/19/2023,2,337447.5
3448,221,258,4/12/2025,4,124972.76
3449,281,55,7/26/2025,1,146926.62
3450,249,83,3/17/2025,3,142487.52
3451,741,246,11/10/2023,5,1037780.15
3452,482,24,10/5/2024,4,404168
3453,705,250,1/26/2024,2,71084.14
3454,287,193,7/18/2025,1,93469.23
3455,104,29,5/9/2025,3,672927.96
3456,283,276,12/23/2024,3,310440
3457,449,146,9/30/2023,1,5271.62
3458,484,69,8/12/2024,1,178328.75
3459,333,212,8/2/2024,2,362163
3460,155,154,9/15/2023,5,828307.45
3461,205,288,10/9/2024,1,71839.03
3462,449,126,9/15/2023,3,475665.42
3463,587,280,7/9/2024,3,158469.96
3464,571,272,10/7/2024,3,687058.83
3465,707,12,1/3/2025,2,393488.76
3466,791,35,9/7/2023,3,580862.13
3467,370,229,6/20/2025,2,224601.2
3468,189,165,8/1/2025,4,119499.08
3469,234,236,6/14/2025,3,478697.28
3470,342,102,1/30/2025,3,710272.14
3471,262,12,8/18/2025,2,393488.76
3472,123,211,4/17/2025,4,767993.68
3473,406,250,2/14/2024,1,35542.07
3474,542,31,7/1/2025,5,390409.25
3475,383,9,7/10/2024,5,498200.35
3476,448,17,5/15/2025,5,1156347.9
3477,335,276,7/24/2024,4,413920
3478,290,295,6/13/2025,3,518410.26
3479,650,35,12/17/2023,1,193620.71
3480,579,48,6/26/2025,5,43756.15
3481,800,58,2/14/2024,5,358124.05
3482,163,263,8/24/2024,1,138529.97
3483,588,240,5/23/2024,5,1055786
3484,666,98,8/22/2023,1,45693.4
3485,786,221,5/31/2024,3,639125.55
3486,477,232,6/11/2024,2,52219.02
3487,667,170,8/30/2024,1,176007.47
3488,187,295,6/26/2024,3,518410.26
3489,465,271,5/3/2025,4,419827.4
3490,22,206,7/29/2024,5,605141.85
3491,301,4,8/19/2025,5,100264.75
3492,400,10,2/13/2025,1,214227.73
3493,231,166,2/17/2024,4,785190.56
3494,155,133,9/4/2023,2,313716.78
3495,599,168,6/12/2024,5,973003.75
3496,469,103,6/1/2024,5,818907.2
3497,364,296,3/22/2025,2,102796.46
3498,194,76,12/27/2024,2,256245.34
3499,316,93,8/24/2023,1,181774.19
3500,27,274,5/11/2025,5,1213188.35
3501,41,66,8/16/2024,5,810096
3502,357,36,5/10/2025,3,203160.87
3503,323,118,8/6/2024,2,389691.64
3504,207,156,3/6/2025,2,208971
3505,435,139,6/16/2025,2,474283.22
3506,223,182,12/19/2023,1,66399.19
3507,141,226,3/1/2025,1,161007.67
3508,385,14,5/5/2025,4,114293.8
3509,762,107,1/15/2025,4,295463
3510,51,229,10/21/2023,4,449202.4
3511,409,102,3/18/2025,2,473514.76
3512,790,195,11/19/2024,5,501812.15
3513,128,48,9/26/2024,2,17502.46
3514,519,297,9/28/2023,5,42802.2
3515,125,84,10/16/2023,2,382971.72
3516,124,251,12/6/2024,5,135934.5
3517,367,163,9/30/2023,4,419988.12
3518,196,108,4/10/2025,1,117898.87
3519,520,185,2/10/2025,4,361494.24
3520,262,261,11/26/2023,1,240981.76
3521,468,9,7/7/2025,1,99640.07
3522,390,216,4/9/2025,4,482965.8
3523,103,182,9/1/2024,3,199197.57
3524,318,34,2/24/2024,4,136116.76
3525,668,154,10/25/2024,2,331322.98
3526,719,44,8/25/2024,4,404578.36
3527,483,9,11/6/2024,3,298920.21
3528,748,166,2/21/2025,1,196297.64
3529,145,128,3/10/2024,2,192274.9
3530,579,5,10/28/2024,2,101757.72
3531,532,80,8/1/2024,2,32854.68
3532,712,241,5/16/2025,1,140257.64
3533,63,108,9/13/2023,3,353696.61
3534,381,213,3/13/2025,2,488969.88
3535,430,89,8/15/2024,2,130453.72
3536,532,78,7/24/2024,2,304916
3537,374,57,7/31/2025,2,374731.6
3538,31,255,6/10/2024,2,358677.16
3539,314,207,4/23/2025,3,86033.7
3540,272,165,10/21/2023,1,29874.77
3541,27,170,4/4/2025,1,176007.47
3542,482,18,8/25/2024,2,389992.8
3543,418,24,2/23/2024,5,505210
3544,387,269,12/16/2024,2,303474.22
3545,162,52,11/7/2024,1,170453
3546,358,115,8/12/2024,1,85996.14
3547,430,34,9/10/2023,1,34029.19
3548,488,238,7/15/2024,4,950454.4
3549,550,226,1/24/2025,2,322015.34
3550,618,1,8/21/2025,3,711872.52
3551,488,241,5/3/2025,3,420772.92
3552,132,166,6/14/2025,5,981488.2
3553,375,50,1/28/2024,4,275429.56
3554,505,293,12/1/2024,2,491782.66
3555,129,113,6/21/2025,5,69942.3
3556,133,74,11/29/2023,2,412331.1
3557,676,43,12/2/2023,1,16871.43
3558,735,207,10/24/2023,3,86033.7
3559,630,54,8/28/2024,2,223605.62
3560,232,129,5/28/2025,2,267357.52
3561,748,155,10/7/2023,3,37603.95
3562,728,237,1/15/2025,5,704009.9
3563,533,265,3/11/2025,5,1155652.65
3564,274,68,4/9/2025,3,190414.26
3565,433,192,2/16/2024,2,439359.3
3566,594,18,4/18/2025,4,779985.6
3567,648,25,10/8/2024,2,304718.98
3568,187,8,3/17/2025,2,44426.7
3569,650,18,9/4/2024,2,389992.8
3570,166,204,1/30/2025,3,459075.39
3571,12,293,5/28/2025,4,983565.32
3572,496,177,2/5/2025,2,334841.94
3573,644,296,1/17/2025,4,205592.92
3574,463,110,7/28/2024,4,73073.32
3575,637,135,4/20/2025,5,391835.1
3576,451,61,4/2/2025,3,643047.72
3577,672,264,1/27/2025,3,629353.86
3578,346,96,11/10/2024,3,381225.18
3579,350,250,2/15/2025,5,177710.35
3580,468,50,4/17/2025,3,206572.17
3581,782,266,6/16/2024,3,519325.56
3582,65,188,12/13/2023,4,11653
3583,658,14,9/6/2023,5,142867.25
3584,130,49,9/22/2024,2,459097.5
3585,469,57,10/26/2024,1,187365.8
3586,564,152,10/24/2024,2,385853.58
3587,356,158,4/16/2025,4,475447.56
3588,447,284,9/23/2024,1,177733.01
3589,517,94,11/16/2024,4,686945.48
3590,524,100,3/19/2024,2,362868.14
3591,697,114,4/10/2024,1,34772.63
3592,204,182,8/23/2024,5,331995.95
3593,616,78,5/23/2024,5,762290
3594,544,269,1/17/2024,1,151737.11
3595,546,186,12/21/2024,5,533929
3596,236,272,3/11/2024,2,458039.22
3597,384,82,5/31/2024,1,65656.15
3598,697,85,3/27/2025,5,1007273.7
3599,232,78,9/12/2023,5,762290
3600,625,218,5/9/2024,2,446138.88
3601,286,26,8/24/2023,4,40704.96
3602,304,200,2/6/2025,5,1227007.55
3603,432,244,7/19/2025,4,99242.16
3604,330,70,4/24/2024,3,318719.4
3605,1,39,7/1/2024,3,685204.44
3606,726,285,1/6/2025,3,422366.73
3607,214,35,12/27/2024,1,193620.71
3608,774,211,12/15/2024,2,383996.84
3609,148,247,7/1/2025,2,274297.6
3610,783,125,4/15/2025,4,131147.16
3611,164,215,11/11/2023,4,97051.64
3612,606,100,8/16/2025,2,362868.14
3613,359,37,9/23/2023,2,302884.58
3614,283,72,10/1/2024,4,253494.72
3615,127,300,5/27/2025,2,195054.44
3616,211,228,7/17/2025,2,230088.2
3617,689,142,3/9/2024,3,666148.56
3618,12,61,2/17/2024,5,1071746.2
3619,319,269,3/1/2024,1,151737.11
3620,791,242,12/11/2023,2,300375.62
3621,677,225,6/13/2025,3,380936.61
3622,128,278,7/22/2025,5,1076232.65
3623,466,79,3/6/2024,1,171261.08
3624,773,175,1/2/2024,3,11042.94
3625,42,196,5/16/2025,3,204967.08
3626,116,239,8/28/2023,4,825660.36
3627,600,87,8/8/2025,4,681394.24
3628,777,150,4/18/2024,2,62457.82
3629,536,53,1/8/2025,1,93430.46
3630,750,186,8/13/2024,2,213571.6
3631,681,254,4/22/2025,4,217158.32
3632,432,30,3/15/2025,1,84797.59
3633,789,144,8/20/2025,3,270399.3
3634,258,261,11/26/2023,3,722945.28
3635,430,129,2/12/2024,3,401036.28
3636,86,7,9/30/2024,1,80277.5
3637,731,249,11/8/2024,2,448541.68
3638,600,254,7/22/2024,2,108579.16
3639,606,223,6/6/2025,3,241494.42
3640,107,250,7/19/2024,5,177710.35
3641,622,290,4/24/2024,4,108257.52
3642,622,266,9/27/2023,4,692434.08
3643,44,56,9/28/2024,5,431950.65
3644,659,51,3/11/2025,5,632645.15
3645,98,61,1/28/2024,2,428698.48
3646,370,298,4/9/2024,5,130343.8
3647,432,202,5/22/2025,1,120927.38
3648,356,226,7/17/2024,4,644030.68
3649,588,268,3/19/2025,1,26336.71
3650,409,222,11/28/2024,1,19178.88
3651,222,291,1/28/2024,2,73518.02
3652,25,169,1/5/2024,1,243293.37
3653,300,212,8/13/2025,1,181081.5
3654,747,234,5/1/2025,3,1627.02
3655,368,177,6/22/2024,3,502262.91
3656,255,142,9/30/2023,4,888198.08
3657,49,167,6/5/2025,4,200249.36
3658,716,135,8/4/2025,2,156734.04
3659,215,286,9/8/2024,5,714371.15
3660,664,165,2/9/2025,4,119499.08
3661,772,179,1/5/2024,2,38449.06
3662,512,46,9/7/2023,3,131542.41
3663,361,276,11/3/2023,2,206960
3664,325,157,12/25/2024,1,31336.97
3665,740,47,6/23/2024,4,837302.72
3666,321,255,1/24/2025,2,358677.16
3667,775,196,5/29/2024,2,136644.72
3668,272,249,1/30/2024,3,672812.52
3669,346,225,10/14/2023,3,380936.61
3670,773,82,4/26/2025,2,131312.3
3671,331,9,10/18/2023,1,99640.07
3672,195,298,4/10/2025,3,78206.28
3673,519,287,5/17/2025,3,506171.25
3674,775,287,3/25/2025,5,843618.75
3675,183,204,2/10/2025,5,765125.65
3676,713,39,3/26/2025,2,456802.96
3677,96,47,6/16/2024,5,1046628.4
3678,680,208,8/24/2023,3,331354.89
3679,150,175,5/8/2025,5,18404.9
3680,363,204,12/23/2024,2,306050.26
3681,395,54,2/6/2025,3,335408.43
3682,629,292,9/10/2023,1,50375.65
3683,332,116,11/20/2023,4,893059.44
3684,42,126,8/23/2024,5,792775.7
3685,159,141,4/21/2024,1,131267.35
3686,507,115,10/10/2024,2,171992.28
3687,252,116,11/30/2023,4,893059.44
3688,664,111,10/1/2024,2,250738.2
3689,13,152,6/23/2024,2,385853.58
3690,22,248,7/26/2024,4,702691.88
3691,425,285,6/9/2025,5,703944.55
3692,582,99,3/12/2025,4,471839.32
3693,191,266,10/9/2023,5,865542.6
3694,410,295,3/26/2024,4,691213.68
3695,765,134,12/23/2023,3,170859.87
3696,270,221,11/30/2024,3,639125.55
3697,374,121,2/11/2025,3,5028.06
3698,554,183,10/25/2024,1,25402.32
3699,710,69,2/27/2025,3,534986.25
3700,720,127,12/7/2024,5,537709.25
3701,593,66,9/4/2023,1,162019.2
3702,520,244,10/28/2024,5,124052.7
3703,322,54,11/29/2023,5,559014.05
3704,234,179,10/26/2024,5,96122.65
3705,230,239,1/23/2024,3,619245.27
3706,589,28,1/6/2025,4,746258.32
3707,634,225,2/18/2024,4,507915.48
3708,606,224,8/9/2025,1,242551.19
3709,176,12,5/4/2025,5,983721.9
3710,460,287,11/6/2023,1,168723.75
3711,356,245,6/9/2025,2,2096.28
3712,66,182,9/24/2023,1,66399.19
3713,737,142,3/23/2024,5,1110247.6
3714,259,15,10/22/2023,5,187379.2
3715,503,221,12/26/2023,2,426083.7
3716,406,111,6/1/2024,4,501476.4
3717,318,276,6/23/2025,3,310440
3718,339,120,8/9/2024,5,393484.05
3719,521,209,9/26/2024,2,131544.82
3720,785,277,11/17/2024,5,375394.15
3721,323,4,9/3/2023,5,100264.75
3722,55,184,9/28/2024,5,1092990.2
3723,123,37,9/5/2024,5,757211.45
3724,66,272,8/6/2025,4,916078.44
3725,748,83,8/21/2025,2,94991.68
3726,255,92,12/31/2024,2,408191.34
3727,31,254,7/26/2025,1,54289.58
3728,340,46,5/3/2024,1,43847.47
3729,414,294,3/29/2024,4,148135.52
3730,418,196,9/14/2023,4,273289.44
3731,142,176,1/9/2025,2,453533.14
3732,99,160,1/5/2025,3,226885.68
3733,182,221,11/9/2023,3,639125.55
3734,512,47,9/8/2024,2,418651.36
3735,267,206,10/3/2023,2,242056.74
3736,233,180,1/5/2024,1,226242.46
3737,348,232,1/17/2024,1,26109.51
3738,537,132,4/20/2024,1,48048.89
3739,621,32,7/22/2025,5,1073147.9
3740,61,192,5/11/2024,1,219679.65
3741,173,1,7/31/2024,5,1186454.2
3742,13,3,9/28/2023,3,95950.23
3743,394,157,2/26/2024,1,31336.97
3744,582,289,3/6/2025,3,606516.12
